name,name_th,category,area,phone,website,address,hours,google_rating,google_reviews,lat,lng,source,VERIFIED (Y/N),CORRECT PHONE,OWNER NAME,LINE ID,WANTS TO JOIN (Y/N),NOTES
Steakhouse Rico's Pizzeria,,Restaurant,Bang Tao,,,69/115 Bangtao Beach Rd Thalang,,,,7.98635,98.2894,osm,,,,,,
Steam & Fire,,Restaurant,Rawai,+66629200200,,40/3 ถนนวิเศษ,,,,7.78824,98.32988,osm,,,,,,
Stek House (Halal),,Restaurant,Kamala,,,W7WM+MQP Khok Yang Road,,,,7.94647,98.28459,osm,,,,,,
Sthani Mi Send,,Restaurant,Nai Harn,,,,,,,7.79558,98.31511,osm,,,,,,
Stoned crab,,Bar,Rawai,,,,,,,7.79249,98.32372,osm,,,,,,
Street Cafe by Yami,,Café,Kata,0822861686,,107 Thaina Road,07:30-18:00,,,7.82629,98.29753,osm,,,,,,
Street food,,Street food,Rawai,,,,,,,7.79599,98.32652,osm,,,,,,
Street food cafe,,Café,Rawai,,,,,,,7.80148,98.33362,osm,,,,,,
Street Food Restaurant,,Restaurant,Old Town,,,,,,,7.88487,98.38909,osm,,,,,,
Streetfood delux mit lecker Spießchen,,Street food,Karon,,,,,,,7.83445,98.29853,osm,,,,,,
Strength Gym,,Gym & fitness,Paklok,,,,,,,8.04833,98.35325,osm,,,,,,
Suay,,Restaurant,Cherngtalay,,,,,,,7.99137,98.30578,osm,,,,,,
Subway,,Street food,Airport,,,,,,,8.10589,98.30525,osm,,,,,,
Sudarat,,Hotel,Patong,,,,,,,7.88701,98.30247,osm,,,,,,
Sue@Cozy,,Guesthouse,Kata,+66 63 638 4098,,,,,,7.82412,98.29805,osm,,,,,,
Sugar & Spice Restaurant at Dome Resort,,Restaurant,Kata,,,,Mo-Su 08:00-22:00,,,7.82395,98.29863,osm,,,,,,
Sugar and spice,,Restaurant,Kata,+66 81 970 6503,,,,,,7.82385,98.29809,osm,,,,,,
Sugar Cane,,Restaurant,Bang Tao,,,,,,,7.98971,98.29223,osm,,,,,,
Sugar Inn Phuket,,Hotel,Kata,+66 81 970 6503,,,,,,7.82378,98.29801,osm,,,,,,
Sugar Marina,,Hotel,Nai Yang,,,,,,,8.09817,98.30729,osm,,,,,,
Sugar Marina Lagoon,,Hotel,Nai Yang,,,,,,,8.07524,98.29816,osm,,,,,,
Sugar Marina Resort,,Hotel,Kata,,,,,,,7.81626,98.30141,osm,,,,,,
Sugar Marina Resort - Art,,Hotel,Karon,,,,,,,7.84894,98.29404,osm,,,,,,
Sugar Marina Resort - Nautical,,Hotel,Kata,+66 76 333 051,https://sugarmarina-nautical.com/,Kata-Sai Yuan Rd Phuket 83100,,,,7.81223,98.29826,osm,,,,,,
Sugar Marina Resort Art 3*,,Hotel,Karon,+660763966115,https://www.sugarmarina-art.com/,542/1 Patak road,24/7,,,7.84977,98.29433,osm,,,,,,
Sugar Marina Surf,,Hotel,Kata,,,,,,,7.82444,98.29902,osm,,,,,,
Sugar Ohana,,Hotel,Kata,083 696 9697,,88/5 Kata Rd Kata,24/7,,,7.82261,98.29877,osm,,,,,,
Sugar Palm Grand Hillside,,Hotel,Kata,+66 76 330 388,https://www.sugarpalmgrand.com/,"1 Khoktanod soi 3 Road,Karon Phuket 83100",,,,7.81421,98.30066,osm,,,,,,
Sugar Palm Grand Hillside Reception,,Hotel,Kata,,,,,,,7.8148,98.30101,osm,,,,,,
Sugar Palm Karon Resort,,Hotel,Karon,+66 76 396 618,,,,,,7.8492,98.29455,osm,,,,,,
Sugar Palm resort,,Hotel,Kata,,,,,,,7.81657,98.30174,osm,,,,,,
Sukcheewa Residence Phuket,,Hotel,Patong,,,,,,,7.87976,98.29256,osm,,,,,,
Sukcheewa restaurant,,Restaurant,Patong,,,,,,,7.87967,98.29264,osm,,,,,,
Sukhee,,Massage & spa,Kata,+66 76 330 212,,,Mo-Su 10:00-23:00,,,7.82124,98.29957,osm,,,,,,
Sukhon Romthong Minivan Hire,,Transport,Airport,+66862829002,,,,,,8.10671,98.3064,osm,,,,,,
Suki Palm,,Guesthouse,Chalong,,,,,,,7.82489,98.34358,osm,,,,,,
Sukko Spa,,Beauty & spa,Chalong,,,,,,,7.86439,98.3452,osm,,,,,,
Sukumvit Backpacker,,Hotel,Phuket Town,+6676355766,,15/6 Montri Rd. T.Taladyai,,,,7.88573,98.39376,osm,,,,,,
Sultan's,Sultan's Grill Authentic Turkish & Indian cuisine,Restaurant,Patong,+66950140004,,,Mo-Su 09:00-00:00,,,7.89626,98.2964,osm,,,,,,
Sun Beach House,,Hotel,Patong,+66(0) 76 344 051,www.sunbeachhouse.com,,,,,7.88991,98.29452,osm,,,,,,
Sun Hill Hotel,,Hotel,Patong,+66 76 345 275,https://sunhill-phuket.com/,,,,,7.88051,98.29711,osm,,,,,,
Sun Tree Bar,,Bar,Patong,,,,,,,7.89662,98.30059,osm,,,,,,
Sunday,,Massage & spa,Kathu,,,7/15,,,,7.92002,98.33332,osm,,,,,,
Sunee Bar & Restaurant,,Bar,Patong,,,,,,,7.89663,98.30025,osm,,,,,,
Sunflower massage,,Massage & spa,Rawai,,,,,,,7.77159,98.31841,osm,,,,,,
Sunlique,,Restaurant,Kata,+66 96 915 1608,https://sunlique.com,,Mo-Su 15:00-24:00,,,7.8224,98.2989,osm,,,,,,
Sunny BeachView,,Guesthouse,Karon,+66 81 606 2131,,,,,,7.84774,98.29356,osm,,,,,,
Sunny Breakfast Café,,Café,Karon,,,,Mo-Sa 08:30-16:30,,,7.83423,98.29871,osm,,,,,,
Sunprime Kamala Beach,,Hotel,Kamala,,,,,,,7.95245,98.28456,osm,,,,,,
Sunrise Bar,,Bar,Patong,,,,,,,7.89678,98.30025,osm,,,,,,
Sunrise Serenity,,Hotel,Karon,,,6/2 ปฎัก ซอย 22,,,,7.84909,98.29903,osm,,,,,,
Sunset Bar,,Bar,Patong,,,,,,,7.88754,98.29168,osm,,,,,,
Sunset Restaurant,,Restaurant,Patong,,,,,,,7.90385,98.29745,osm,,,,,,
Sunset Terrace & Lounge,,Restaurant,Kata,+66 76 333 102,https://www.phuket-katabeach.com/,Patak soi 10 Kata,14:30-23:30,,,7.82887,98.30263,osm,,,,,,
Sunset Terracec & Lounge,,Restaurant,Kata,+6676333102,https://www.phuket-boomerang.com/,Patak Road Soi 10 Kata,Mo-Su 14:30-23:30,,,7.82893,98.30252,osm,,,,,,
Sunshine,,Restaurant,Kamala,+66833106524;+66872679144,,,,,,7.94902,98.28225,osm,,,,,,
Sunshine Home,,Hotel,Patong,,,,,,,7.89748,98.29731,osm,,,,,,
Sunsuri Sunset Market,,Market,Nai Harn,,,,We 17:00-22:00,,,7.77941,98.30885,osm,,,,,,
Sunwing Kamala Beach,,Hotel,Kamala,,,,,,,7.95196,98.2844,osm,,,,,,
Sunwing Resort & Spa,,Hotel,Bang Tao,,,,,,,7.99023,98.29178,osm,,,,,,
Supalai Resort & Spa,,Hotel,Paklok,,,,,,,8.08387,98.43386,osm,,,,,,
Supattra Village สุพัตรา วิลเลจ,,Hotel,Patong,,,,,,,7.88018,98.29965,osm,,,,,,
Super Cheap Pharmacy Naka,,Pharmacy,Old Town,,,,,,,7.88073,98.36742,osm,,,,,,
Supergirl Jaroomsak Gym,,Gym & fitness,Cherngtalay,+66 955 670096,,,Mo-Sa 08:00-18:30,,,7.99616,98.33369,osm,,,,,,
Surf & Turf by Soul Kitchen,,Restaurant,Phuket Town,+66972177434,,ถนนพังงา,Tu-Sa 18:00-22:00,,,7.88365,98.39054,osm,,,,,,
Surf Blue,,Hotel,Kata,+66 76 604 254,,,,,,7.82401,98.29787,osm,,,,,,
Surf Inn,,Hotel,Patong,,,ซอยพระบารมี 3 Patong,,,,7.90643,98.30689,osm,,,,,,
Surf Point,,Café,Rawai,+66 80 426 8830,,,09:00-18:00,,,7.78522,98.31747,osm,,,,,,
Surfing,,training,Kata,,https://www.surfhousephuket.com,,,,,7.81666,98.29967,osm,,,,,,
Surin Bay Inn,,Hotel,Surin,,,,,,,7.97622,98.28036,osm,,,,,,
Surin Beach Resort,,Hotel,Surin,+66076201888,https://www.surinbeachresortphuket.com/,"105/2 105/2 Srisoonthorn Road, Moo 3,Cherngtalay",24/7,,,7.97156,98.27829,osm,,,,,,
Surin Chill House,,Café,Surin,,,Soi Bangtao 4/1,,,,7.97928,98.28012,osm,,,,,,
Surin Park,,Hotel,Surin,,,,,,,7.98154,98.28047,osm,,,,,,
Surintra Boutique Resort,,Hotel,Surin,+6676270041,http://surintra.com,49/1 Surin Beach Road,,,,7.97916,98.28066,osm,,,,,,
Sushi Box,,Restaurant,Patong,,,,,,,7.89377,98.29841,osm,,,,,,
Sutai Muay Thai,,dojo,Surin,+66937197390,https://www.sutaiphuket.com/,110/221 Soi Surin 8,,,,7.98296,98.2811,osm,,,,,,
Sutin,,Bar,Karon,,,,,,,7.8483,98.29514,osm,,,,,,
Suzuki Big Bike,,Vehicle rental,Phuket Town,,https://www.thaisuzuki.co.th/bigbike/,,,,,7.87594,98.38964,osm,,,,,,
Suzy Wong,,Nightlife,Patong,,,,,,,7.8944,98.29717,osm,,,,,,
Suzy Wong Harem,,Nightlife,Patong,,,,Mo-Sa 19:00-04:00,,,7.8942,98.29678,osm,,,,,,
Swagen Bar Cocktail,,Bar,Kata,,,,,,,7.81992,98.29986,osm,,,,,,
Swe,Sweet&sour,Café,Karon,,,,,,,7.8531,98.29483,osm,,,,,,
Sweet Dreams,,Hotel,Patong,,,,,,,7.87976,98.29206,osm,,,,,,
Sweet Lemongrass Massage,,Massage & spa,Patong,,,162/5 Nanaisoi 8,closed,,,7.88132,98.29813,osm,,,,,,
Sweet Lemongrass Massage 2,,Massage & spa,Patong,+6676349847,,ถนนราษฎร์อุทิศ200ปี,10:00-22:00,,,7.88494,98.29374,osm,,,,,,
Sweet Talk,,Café,Karon,+66 63 062 6811,,,Mo-Su 10:00-21:00,,,7.83681,98.29515,osm,,,,,,
Sweet Thai Massage,,Massage & spa,Rawai,+66 96 254 1074,,,10:00-21:00,,,7.77105,98.31928,osm,,,,,,
Sweetie Bar,,Bar,Patong,,,,,,,7.89358,98.29648,osm,,,,,,
Swiss Villas Panoramic,,Hotel,Patong,,,,,,,7.90542,98.30163,osm,,,,,,
T-din Cafe,,Café,Old Town,,,,,,,7.90136,98.3778,osm,,,,,,
T-Terrace Guesthouse,,Hotel,Patong,,,,,,,7.88966,98.29617,osm,,,,,,
T-Villa Phuket,,Hotel,Nai Yang,,,,,,,8.09235,98.30696,osm,,,,,,
T.Y. Airport Inn,,Hotel,Airport,+66614979665,,,,,,8.10025,98.30686,osm,,,,,,
TA Nails Studio Rawai,,Beauty & spa,Rawai,+66 64 019 7779,https://tanailstudio.com/rawai,"No. 66/2, Rawai Palm Beach Resort Co., Ltd, Wiset Rd, Rawai, Phuket",Mo-Sa 9:30 AM-8:00 PM,,,7.77202,98.31815,osm,,,,,,
Ta Restaurant,,Restaurant,Kata,+66 82 623 2824,,,Mo-Su 10:00-22:00,,,7.80623,98.30023,osm,,,,,,
Ta Wai,,Restaurant,Bang Tao,+66 76 325 381,,15/1 ถนนลากูน (โบ๊ทอเวนิว 3),Mo-Su 09:00-22:30,,,7.99438,98.30529,osm,,,,,,
TA-LAY,,Café,Kata,,,,,,,7.8247,98.30028,osm,,,,,,
Taboo nails,,Beauty & spa,Chalong,,,,,,,7.82311,98.3328,osm,,,,,,
Tailor Shop,,Tailor,Kata,,,,,,,7.82006,98.30048,osm,,,,,,
Takiap Thong,,Restaurant,Old Town,,,,,,,7.85901,98.37851,osm,,,,,,
Talad,,Restaurant,Mai Khao,,,,,,,8.16857,98.29636,osm,,,,,,
Tall Tree,,Guesthouse,Kata,+66909783835,,,,,,7.81932,98.30835,osm,,,,,,
Tamarind bar,,Bar,Chalong,+66 88 752 5386,https://www.tripadvisor.com/Restaurant_Review-g1389361-d6351786-Reviews-Tamarind_Restaurant-Chalong_Phuket_Town_Phuket.html,,,,,7.82226,98.34491,osm,,,,,,
Tan Restaurant & Massage,,Café,Bang Tao,,,,,,,8.02849,98.28913,osm,,,,,,
Tanamas House,,Hotel,Nai Yang,,,,,,,8.09185,98.30637,osm,,,,,,
Tann Terrace Phuket,,Restaurant,Kata,+66941564546,https://tannterracephuket.com,,Mo-Su 10:00-21:00,,,7.83008,98.29489,osm,,,,,,
Tannami,,Restaurant,Kata,+66 94 156 4546,,,Mo-Su 13:00-22:00,,,7.82978,98.29506,osm,,,,,,
Tanrak Bungalow,,Guesthouse,Chalong,+6676374333,,,,,,7.84104,98.35599,osm,,,,,,
Tara Cafe,,Café,Rawai,,,"90/28 Moo 6, Wiset Rd",,,,7.76963,98.316,osm,,,,,,
Tara Patong Beach Resort,,Hotel,Patong,,,,,,,7.8971,98.29803,osm,,,,,,
Tarn Tara Spa,,Beauty & spa,Chalong,,,,,,,7.8487,98.33797,osm,,,,,,
Tarp Bar,,Bar,Koh Kaew,099 118 4525,https://www.facebook.com/tarpbar,,Mo-Su 18:00-00:00,,,7.92403,98.37967,osm,,,,,,
Tarzan Sea Side Cafe,,Café,Cape Panwa,,,,,,,7.81824,98.3872,osm,,,,,,
Taste,,Restaurant,Kamala,+66 87 8866401,https://tastebargrill.com/taste-kamala,Rim Hat Road Kamala Beach,Mo-Su 07:00-24:00,,,7.9504,98.28111,osm,,,,,,
Taste Bar & Gallery,,Bar,Cherngtalay,+66878866401,,Phuket,,,,7.9854,98.30141,osm,,,,,,
Taste Yamu,,Restaurant,Paklok,,,,,,,7.98895,98.41886,osm,,,,,,
Tasty fried food,,Restaurant,Kata,,,,,,,7.82491,98.29999,osm,,,,,,
Tatonka,,Restaurant,Bang Tao,,,,,,,7.99476,98.30594,osm,,,,,,
Tatum Mansion,,Hotel,Patong,+6676344332,http://tatummansion.com/,"66/7-8 Soi Kebsup, Taweewong Road Patong Beach",,,,7.88925,98.29446,osm,,,,,,
Taxi 1584,,Transport,Kamala,,,Rim Hat Road,,,,7.95106,98.28208,osm,,,,,,
Taxi And Motorbike Rent,,Transport,Cape Panwa,,,,,,,7.81268,98.38904,osm,,,,,,
Taxi Service,,Transport,Cape Panwa,,,,,,,7.81195,98.38889,osm,,,,,,
Tbilisi Georgian Restaurant,,Restaurant,Bang Tao,+66980189906,https://georgian-restaurant-phuket.com/,"49/81 Green Plaza Zone, Boat Avenue Phuket",Tu-Su 12:00-22:00,,,7.99463,98.30428,osm,,,,,,
Tea Tree Phuket,,Hotel,Rawai,,,,,,,7.78193,98.33016,osm,,,,,,
Teddy's Pharmacy,,Pharmacy,Kata,+66 96 151 5979,,,Mo-Su 10:00-23:00,,,7.82238,98.29895,osm,,,,,,
Teerak Bar,,Bar,Patong,,,,Mo-Su 15:00-02:00,,,7.8968,98.30018,osm,,,,,,
Temple shop,,Souvenirs & gifts,Rawai,,,,,,,7.77956,98.32687,osm,,,,,,
Tempo Restaurant - lounge - KTV,,Restaurant,Chalong,,,,,,,7.82744,98.34406,osm,,,,,,
Terrazza Romana,,Restaurant,Kata,+66 90 869 9375,,,,,,7.82524,98.2962,osm,,,,,,
Terrazzo,,Restaurant,Patong,,,,,,,7.88846,98.29241,osm,,,,,,
Texas Chicken,,Street food,Karon,,,,,,,7.84229,98.30316,osm,,,,,,
Texts Chicken,,Restaurant,Nai Yang,,,,,,,8.09478,98.30801,osm,,,,,,
Thai Classic House,,Hotel,Patong,,,,,,,7.89882,98.30197,osm,,,,,,
Thai Food,,Street food,Rawai,,,,,,,7.79896,98.32825,osm,,,,,,
Thai Friend House,,Hotel,Patong,,,,,,,7.89752,98.29707,osm,,,,,,
Thai gallery and coffee bar,,Restaurant,Kata,,,,,,,7.83132,98.31018,osm,,,,,,
Thai Ho Mei,ร้านอาหาร ไทย อร่อย,Restaurant,Old Town,,,"4/61, 11 Wirat Hong Yok Rd, Wichit Phuket",Mo-Su 10:00-22:00,,,7.88152,98.3658,osm,,,,,,
Thai Kitchen,,Café,Kata,,,,,,,7.82753,98.2995,osm,,,,,,
thaï noodle Hallal ,,Restaurant,Old Town,,,,,,,7.88164,98.36419,osm,,,,,,
Thai Palace Resort,,Hotel,Rawai,,,6 ถนนวิเศษ,,,,7.77499,98.32598,osm,,,,,,
Thai Sabai,,Café,Rawai,,,,,,,7.78156,98.3171,osm,,,,,,
Thai smile 2,,Restaurant,Patong,,,,,,,7.90024,98.30208,osm,,,,,,
Thai Smile Massage,,Massage & spa,Karon,,,,,,,7.83437,98.29845,osm,,,,,,
Thai Street Food,,Restaurant,Airport,,,,,,,8.10577,98.30542,osm,,,,,,
Thai style,,Restaurant,Kata,,,,,,,7.82444,98.29788,osm,,,,,,
Thai Thai,,Street food,Airport,,,,,,,8.10568,98.3054,osm,,,,,,
Thai Thai cafe and kitchen,,Restaurant,Cape Panwa,,,,,,,7.81104,98.38858,osm,,,,,,
Thai Thai Restaurant,,Restaurant,Kata,,,,,,,7.82239,98.30238,osm,,,,,,
"Thai, European food",,Restaurant,Kata,,,,,,,7.8242,98.29857,osm,,,,,,
ThaiCamp fitness,,Gym & fitness,Rawai,,,,,,,7.77296,98.32279,osm,,,,,,
ThaiRent a car,,Vehicle rental,Nai Yang,,,,,,,8.095,98.31157,osm,,,,,,
Thaivetro Oldtown Icecream,,Café,Old Town,0839198255,https://thaivetro-oldtown.com/,54 ถนนเยาวราช ภูเก็ต,Mo-Su 09:00-21:00,,,7.88468,98.38754,osm,,,,,,
Thalang Residence,,Guesthouse,Bang Tao,,,,,,,8.02685,98.33137,osm,,,,,,
Thamasorn Pharmacy,,Pharmacy,Chalong,,,,08:00-22:00,,,7.8348,98.3482,osm,,,,,,
Thangtoh,,Restaurant,Chalong,,,,,,,7.83449,98.33761,osm,,,,,,
Thank you,,Restaurant,Kamala,,,Kamala Main Road,,,,7.94996,98.28545,osm,,,,,,
Thanthip Beach Resort,,Hotel,Patong,,,,,,,7.90177,98.30013,osm,,,,,,
Thantip Villa Hotel,,Hotel,Patong,,,,,,,7.90187,98.2991,osm,,,,,,
Thanyapura Sports and Leisure Club,,Gym & fitness,Paklok,,,,,,,8.04853,98.35378,osm,,,,,,
Thanyapura Sports Hotel,,Hotel,Paklok,,,,,,,8.04919,98.35459,osm,,,,,,
Thara Patong Beach Resort & Spa,,Hotel,Patong,,,,,,,7.89681,98.29665,osm,,,,,,
That’s Amore Restaurant,,Restaurant,Old Town,+66612628951,https://thatsamorephuket.com/,14 Ratsada Phuket,Mo-Su 16:00-00:00,,,7.88308,98.38761,osm,,,,,,
Thavorn,,Hotel,Phuket Town,,,,,,,7.88292,98.39001,osm,,,,,,
Thavorn Beach Resort,,Hotel,Karon,,,,,,,7.83595,98.29846,osm,,,,,,
Thavorn Beach Village and Spa,,Hotel,Kamala,,,,,,,7.92646,98.27243,osm,,,,,,
Thavorn Phuket Museum,,Museum,Phuket Town,,,,,,,7.88292,98.39025,osm,,,,,,
Thawisaman Market,ตลาดทวีสมาน,Market,Old Town,,,Ratsada,,,,7.91516,98.37178,osm,,,,,,
The 1 Thai,,Massage & spa,Kata,+66 93 362 9672,,,Mo-Su 10:00-23:00,,,7.82627,98.29762,osm,,,,,,
The 5th Element Coffee,,Café,Old Town,,,,,,,7.88643,98.38547,osm,,,,,,
The 9th Floor,,Restaurant,Patong,,,,,,,7.89972,98.30146,osm,,,,,,
The Aim Patong Hotel,,Hotel,Patong,+66 76 540 944,https://theaimpatong.com/,,,,,7.89178,98.30153,osm,,,,,,
The Amara Royal Spa,,Beauty & spa,Old Town,,,,,,,7.87855,98.37266,osm,,,,,,
The Angel of Naithon,,Hotel,Nai Yang,,,,,,,8.05897,98.27815,osm,,,,,,
The Aspasia Phuket,,Hotel,Kata,,,,,,,7.82628,98.29353,osm,,,,,,
The Ban Chang Restaurant Phuket,,Restaurant,Cherngtalay,,,,,,,7.97642,98.32621,osm,,,,,,
The Barrel Cherngtalay,,Restaurant,Cherngtalay,+66624895192,,100/10 Moo 7 Si Sunthon,,,,7.97855,98.32808,osm,,,,,,
The Barrel Wine Beer & Bistro bar,,Restaurant,Phuket Town,,,,,,,7.87997,98.39685,osm,,,,,,
The Bay,,Hotel,Patong,,,,,,,7.89494,98.29556,osm,,,,,,
The Beach,,Restaurant,Kata,,,,,,,7.82452,98.29985,osm,,,,,,
The Beach Bar & Grill,,Restaurant,Bang Tao,,,,Mo-Su 08:00-00:00,,,7.98734,98.28818,osm,,,,,,
The Beach Heights Resort,,Hotel,Kata,,,,,,,7.82419,98.30004,osm,,,,,,
The Beach Seafood,,Restaurant,Patong,,,,,,,7.888,98.29217,osm,,,,,,
The Beachfront Hotel Phuket,,Hotel,Rawai,,,,,,,7.80275,98.3362,osm,,,,,,
The Bell Airport Phuket Hotel,,Hotel,Nai Yang,,,Tha lang,,,,8.08819,98.30602,osm,,,,,,
The Best House,,Hotel,Karon,,,,,,,7.83794,98.29938,osm,,,,,,
The best tailor,,Tailor,Bang Tao,,,,,,,7.98997,98.2922,osm,,,,,,
The Big Smile,,Bar,Kata,,,,,,,7.82541,98.29758,osm,,,,,,
The Bird Cage,,Hotel,Patong,,,6/1-3 Sainamyen,,,,7.89635,98.29871,osm,,,,,,
The Black Horse,,Bar,Patong,,,,,,,7.89359,98.29636,osm,,,,,,
The Blanket Hotel,,Hotel,Phuket Town,,,,,,,7.88108,98.39215,osm,,,,,,
The Bliss South Beach Patong,,Hotel,Patong,+66 76 292 098,https://www.hommhotels.com/hotels/homm-bliss-southbeach-patong,,,,,7.88636,98.29035,osm,,,,,,
The Blue Coral,,Bar,Patong,,,,,,,7.88696,98.29153,osm,,,,,,
The Blue Pearl,,Hotel,Kata,+660762841668,thebluepearlkata.com,100/88-90 Kata Road,24/7,,,7.82461,98.29779,osm,,,,,,
The Bluez Eco,,Hotel,Kata,,,,,,,7.82498,98.30086,osm,,,,,,
The Boathouse,,Hotel,Kata,+66 76 330 015,,,,,,7.81436,98.29906,osm,,,,,,
The Boathouse Phuket,,Hotel,Kata,+66 76 330 015,boathousephuket.com,,,,,7.81426,98.29924,osm,,,,,,
The Bowl Phuket,,Restaurant,Bang Tao,,,,,,,7.99442,98.30503,osm,,,,,,
The Breakfast Hut,,Restaurant,Rawai,,,,,,,7.78686,98.31738,osm,,,,,,
The Bridge,,Café,Mai Khao,,,,,,,8.19883,98.2967,osm,,,,,,
The Brother's Residence,,Hotel,Patong,,,,,,,7.88037,98.29307,osm,,,,,,
The Bua,,Restaurant,Kamala,,,,"Mo-Su,PH 11:30-22:30",,,7.94892,98.27692,osm,,,,,,
The Cape,,Hotel,Cape Panwa,,,,,,,7.80685,98.408,osm,,,,,,
The Charm Hotel,,Hotel,Kata,,,,,,,7.82326,98.30096,osm,,,,,,
The Charm Resort Phuket,,Hotel,Patong,,,,,,,7.9046,98.29808,osm,,,,,,
The Chava Resort,,Hotel,Surin,,,,,,,7.97837,98.28029,osm,,,,,,
The Circle Coffee Boutique,The Circle Coffee Boutique hotel,Café,Phuket Town,,,,,,,7.88021,98.39236,osm,,,,,,
The Circle Massage,,Massage & spa,Phuket Town,0994154636,,109/5-6 ถนนภูเก็ต ตลาดใหญ่,Mo-Su 10:00-23:00,,,7.87988,98.39244,osm,,,,,,
The Coconut Nanai Resort,,Hotel,Patong,,,,,,,7.8857,98.30211,osm,,,,,,
The Coffe Club,,Café,Patong,,,,,,,7.89437,98.29865,osm,,,,,,
The Coffee Club,,Café,Old Town,,,,,,,7.88886,98.38638,osm,,,,,,
The Coffee Club - Jungceylon,,Café,Patong,,,,Mo-Su 08:00-00:00,,,7.89272,98.29847,osm,,,,,,
The Coffee Club Jungceylon Patong,,Café,Patong,,,193 Rat Uthit 200 Pi Road,,,,7.89142,98.29917,osm,,,,,,
the coffee garden,,Café,Kathu,,,ถนนพระบารมี กระทู้,,,,7.90875,98.34563,osm,,,,,,
The Coffee House @ Grapevine,,Café,Bang Tao,,,,Mo-Su 07:00-22:00,,,8.00765,98.31495,osm,,,,,,
The Color Kata,,Hotel,Kata,,,,,,,7.82124,98.30074,osm,,,,,,
The Cook,The Cook,Restaurant,Phuket Town,,,101 Phang Nga,,,,7.88372,98.39005,osm,,,,,,
The Coral Executive Lounge,,Restaurant,Airport,,,,,,,8.10825,98.30605,osm,,,,,,
The Corner,,Restaurant,Chalong,,,,,,,7.82324,98.34525,osm,,,,,,
The Corner Hut,,Restaurant,Rawai,,,,,,,7.78265,98.3168,osm,,,,,,
The Cove,,Hotel,Cape Panwa,,,,,,,7.81454,98.39591,osm,,,,,,
The Crib Patong,,Hotel,Patong,+66 76 540 777,https://thecribpatong.com/,,,,,7.89201,98.30157,osm,,,,,,
"The Crystal Beach Hotel, Patong",,Hotel,Patong,,,,,,,7.88895,98.2951,osm,,,,,,
The Deck,,Restaurant,Mai Khao,,https://www.pyhmarina.com/,,,,,8.16894,98.33898,osm,,,,,,
The Deck Patong Phuket,,Hotel,Patong,,,81 Ratutit 200 Pee Road Patong,,,,7.90273,98.30256,osm,,,,,,
The Dogs,,Bar,Kata,,,,,,,7.82795,98.29991,osm,,,,,,
The Dome BBQ,,Café,Patong,,,,Mo-Su 05:00-02:00,,,7.89422,98.302,osm,,,,,,
The Dome Tennis Club,,Gym & fitness,Old Town,,https://www.thedometennisclub.com,,,,,7.88679,98.36087,osm,,,,,,
The Elegant Patong,,Hotel,Patong,,,,,,,7.89904,98.30201,osm,,,,,,
The Family Restaurant,,Restaurant,Kata,,,107 Khoktanod Road,Mo-Su 10:00-23:00,,,7.81638,98.30697,osm,,,,,,
The Flavour Restaurant,,Restaurant,Surin,,,,,,,7.97859,98.28702,osm,,,,,,
The Front Hotel,,Hotel,Patong,,,,,,,7.88628,98.29,osm,,,,,,
The Front Village,,Hotel,Karon,+66 76 398 201,,,,,,7.85383,98.29412,osm,,,,,,
The Gallery Hotel,,Hotel,Nai Harn,,,,,,,7.78209,98.31123,osm,,,,,,
The Garage,,Bar,Karon,,,,,,,7.84851,98.29463,osm,,,,,,
The Goat Bar,,Bar,Surin,,,Soi Ao BangTao,Mo-Su 14:00-02:00,,,7.98425,98.28684,osm,,,,,,
The Good View,,Restaurant,Nai Yang,,,,,,,8.08902,98.2974,osm,,,,,,
The Grapevine,,Restaurant,Bang Tao,,,,,,,8.00772,98.31507,osm,,,,,,
The Greek Tavern,,Café,Kamala,,,,,,,7.95367,98.28865,osm,,,,,,
The green gourmet,,Restaurant,Patong,,,,,,,7.88537,98.29609,osm,,,,,,
the green man,,Nightlife,Chalong,,,"82/15 moo 4, patak road, rawai 83130",,,,7.82405,98.3313,osm,,,,,,
The Guest House,,Guesthouse,Patong,,,14 ซอยนาใน 2 Patong,,,,7.88715,98.301,osm,,,,,,
The Guest House Apartment,,Guesthouse,Patong,,,32/2 ซอยนาใน 2 Patong,,,,7.88588,98.29985,osm,,,,,,
The Hardstand,,Restaurant,Koh Kaew,,,20/83,Mo-Sa 07:00-16:00,,,7.96106,98.38628,osm,,,,,,
The height massage,,Massage & spa,Rawai,,,,,,,7.7757,98.31882,osm,,,,,,
The Heights Phuket,,Hotel,Kata,+66 76 284 602,theheightsphuket.com,"251 Koktanod Road, Muang,Karon Phuket 83100",,,,7.81349,98.30155,osm,,,,,,
The Hourglass,,Bar,Patong,,,,,,,7.90809,98.29743,osm,,,,,,
The Huck's,,Restaurant,Cherngtalay,+66614542244,,,,,,8.00673,98.32824,osm,,,,,,
The Inn,,Hotel,Patong,,,,,,,7.89085,98.30857,osm,,,,,,
The Junction Pakdee Sports Bar,,Restaurant,Cherngtalay,+66844469199,http://www.thejunctionpakdee.com,169/3 Sri soonthon road Srisoonthon,Mo-Su 10:00-00:00,,,7.98531,98.32057,osm,,,,,,
The Kata Resort,,Hotel,Kata,+66 76 330 730,,,,,,7.82785,98.30119,osm,,,,,,
